,video_path,frames,height,width,channels
1206,../resource/video/01207.mp4,100,720,1280,3
1207,../resource/video/01208.mp4,99,720,1280,3
1208,../resource/video/01209.mp4,55,720,1280,3
1209,../resource/video/01210.mp4,70,720,1280,3
1210,../resource/video/01211.mp4,86,720,1280,3
1211,../resource/video/01212.mp4,73,720,1280,3
1212,../resource/video/01213.mp4,99,720,1280,3
1213,../resource/video/01214.mp4,80,720,1280,3
1214,../resource/video/01215.mp4,93,720,1280,3
1215,../resource/video/01216.mp4,62,720,1280,3
1216,../resource/video/01217.mp4,75,720,1280,3
1217,../resource/video/01218.mp4,106,720,1280,3
1218,../resource/video/01219.mp4,66,720,1280,3
1219,../resource/video/01220.mp4,61,720,1280,3
1220,../resource/video/01221.mp4,59,720,1280,3
1221,../resource/video/01222.mp4,75,720,1280,3
1222,../resource/video/01223.mp4,89,720,1280,3
1223,../resource/video/01224.mp4,68,720,1280,3
1224,../resource/video/01225.mp4,102,720,1280,3
1225,../resource/video/01226.mp4,78,720,1280,3
1226,../resource/video/01227.mp4,65,720,1280,3
1227,../resource/video/01228.mp4,70,720,1280,3
1228,../resource/video/01229.mp4,61,720,1280,3
1229,../resource/video/01230.mp4,90,720,1280,3
1230,../resource/video/01231.mp4,65,720,1280,3
1231,../resource/video/01232.mp4,68,720,1280,3
1232,../resource/video/01233.mp4,73,720,1280,3
1233,../resource/video/01234.mp4,66,720,1280,3
1234,../resource/video/01235.mp4,57,720,1280,3
1235,../resource/video/01236.mp4,82,720,1280,3
1236,../resource/video/01237.mp4,59,720,1280,3
1237,../resource/video/01238.mp4,83,720,1280,3
1238,../resource/video/01239.mp4,62,720,1280,3
1239,../resource/video/01240.mp4,97,720,1280,3
1240,../resource/video/01241.mp4,104,720,1280,3
1241,../resource/video/01242.mp4,80,720,1280,3
1242,../resource/video/01243.mp4,89,720,1280,3
1243,../resource/video/01244.mp4,85,720,1280,3
1244,../resource/video/01245.mp4,110,720,1280,3
1245,../resource/video/01246.mp4,69,720,1280,3
1246,../resource/video/01247.mp4,81,720,1280,3
1247,../resource/video/01248.mp4,76,720,1280,3
1248,../resource/video/01249.mp4,87,720,1280,3
1249,../resource/video/01250.mp4,110,720,1280,3
1250,../resource/video/01251.mp4,91,720,1280,3
1251,../resource/video/01252.mp4,78,720,1280,3
1252,../resource/video/01253.mp4,82,720,1280,3
1253,../resource/video/01254.mp4,78,720,1280,3
1254,../resource/video/01255.mp4,93,720,1280,3
1255,../resource/video/01256.mp4,77,720,1280,3
1256,../resource/video/01257.mp4,97,720,1280,3
1257,../resource/video/01258.mp4,102,720,1280,3
1258,../resource/video/01259.mp4,67,720,1280,3
1259,../resource/video/01260.mp4,107,720,1280,3
1260,../resource/video/01261.mp4,132,720,1280,3
1261,../resource/video/01262.mp4,99,720,1280,3
1262,../resource/video/01263.mp4,116,720,1280,3
1263,../resource/video/01264.mp4,104,720,1280,3
1264,../resource/video/01265.mp4,74,720,1280,3
1265,../resource/video/01266.mp4,78,720,1280,3
1266,../resource/video/01267.mp4,61,720,1280,3
1267,../resource/video/01268.mp4,108,720,1280,3
1268,../resource/video/01269.mp4,142,720,1280,3
1269,../resource/video/01270.mp4,82,720,1280,3
1270,../resource/video/01271.mp4,76,720,1280,3
1271,../resource/video/01272.mp4,78,720,1280,3
1272,../resource/video/01273.mp4,82,720,1280,3
1273,../resource/video/01274.mp4,81,720,1280,3
1274,../resource/video/01275.mp4,92,720,1280,3
1275,../resource/video/01276.mp4,97,720,1280,3
1276,../resource/video/01277.mp4,95,720,1280,3
1277,../resource/video/01278.mp4,67,720,1280,3
1278,../resource/video/01279.mp4,104,720,1280,3
1279,../resource/video/01280.mp4,74,720,1280,3
1280,../resource/video/01281.mp4,97,720,1280,3
1281,../resource/video/01282.mp4,107,720,1280,3
1282,../resource/video/01283.mp4,80,720,1280,3
1283,../resource/video/01284.mp4,87,720,1280,3
1284,../resource/video/01285.mp4,76,720,1280,3
1285,../resource/video/01286.mp4,103,720,1280,3
1286,../resource/video/01287.mp4,88,720,1280,3
1287,../resource/video/01288.mp4,92,720,1280,3
1288,../resource/video/01289.mp4,122,720,1280,3
1289,../resource/video/01290.mp4,71,720,1280,3
1290,../resource/video/01291.mp4,87,720,1280,3
1291,../resource/video/01292.mp4,70,720,1280,3
1292,../resource/video/01293.mp4,78,720,1280,3
1293,../resource/video/01294.mp4,73,720,1280,3
1294,../resource/video/01295.mp4,91,720,1280,3
1295,../resource/video/01296.mp4,76,720,1280,3
1296,../resource/video/01297.mp4,97,720,1280,3
1297,../resource/video/01298.mp4,59,720,1280,3
1298,../resource/video/01299.mp4,70,720,1280,3
1299,../resource/video/01300.mp4,71,720,1280,3
1300,../resource/video/01301.mp4,78,720,1280,3
1301,../resource/video/01302.mp4,76,720,1280,3
1302,../resource/video/01303.mp4,76,720,1280,3
1303,../resource/video/01304.mp4,98,720,1280,3
1304,../resource/video/01305.mp4,105,720,1280,3
1305,../resource/video/01306.mp4,80,720,1280,3
1306,../resource/video/01307.mp4,73,720,1280,3
1307,../resource/video/01308.mp4,84,720,1280,3
1308,../resource/video/01309.mp4,69,720,1280,3
1309,../resource/video/01310.mp4,72,720,1280,3
1310,../resource/video/01311.mp4,101,720,1280,3
1311,../resource/video/01312.mp4,74,720,1280,3
1312,../resource/video/01313.mp4,75,720,1280,3
1313,../resource/video/01314.mp4,71,720,1280,3
1314,../resource/video/01315.mp4,68,720,1280,3
1315,../resource/video/01316.mp4,85,720,1280,3
1316,../resource/video/01317.mp4,72,720,1280,3
1317,../resource/video/01318.mp4,91,720,1280,3
1318,../resource/video/01319.mp4,94,720,1280,3
1319,../resource/video/01320.mp4,87,720,1280,3
1320,../resource/video/01321.mp4,71,720,1280,3
1321,../resource/video/01322.mp4,107,720,1280,3
1322,../resource/video/01323.mp4,101,720,1280,3
1323,../resource/video/01324.mp4,63,720,1280,3
1324,../resource/video/01325.mp4,74,720,1280,3
1325,../resource/video/01326.mp4,74,720,1280,3
1326,../resource/video/01327.mp4,74,720,1280,3
1327,../resource/video/01328.mp4,63,720,1280,3
1328,../resource/video/01329.mp4,74,720,1280,3
1329,../resource/video/01330.mp4,104,720,1280,3
1330,../resource/video/01331.mp4,76,720,1280,3
1331,../resource/video/01332.mp4,76,720,1280,3
1332,../resource/video/01333.mp4,69,720,1280,3
1333,../resource/video/01334.mp4,76,720,1280,3
1334,../resource/video/01335.mp4,74,720,1280,3
1335,../resource/video/01336.mp4,73,720,1280,3
1336,../resource/video/01337.mp4,76,720,1280,3
1337,../resource/video/01338.mp4,65,720,1280,3
1338,../resource/video/01339.mp4,81,720,1280,3
1339,../resource/video/01340.mp4,84,720,1280,3
1340,../resource/video/01341.mp4,72,720,1280,3
1341,../resource/video/01342.mp4,71,720,1280,3
1342,../resource/video/01343.mp4,99,720,1280,3
1343,../resource/video/01344.mp4,93,720,1280,3
1344,../resource/video/01345.mp4,93,720,1280,3
1345,../resource/video/01346.mp4,124,720,1280,3
1346,../resource/video/01347.mp4,101,720,1280,3
1347,../resource/video/01348.mp4,66,720,1280,3
1348,../resource/video/01349.mp4,82,720,1280,3
1349,../resource/video/01350.mp4,92,720,1280,3
1350,../resource/video/01351.mp4,90,720,1280,3
1351,../resource/video/01352.mp4,70,720,1280,3
1352,../resource/video/01353.mp4,71,720,1280,3
1353,../resource/video/01354.mp4,72,720,1280,3
1354,../resource/video/01355.mp4,68,720,1280,3
1355,../resource/video/01356.mp4,74,720,1280,3
1356,../resource/video/01357.mp4,65,720,1280,3
1357,../resource/video/01358.mp4,69,720,1280,3
1358,../resource/video/01359.mp4,82,720,1280,3
1359,../resource/video/01360.mp4,67,720,1280,3
1360,../resource/video/01361.mp4,95,720,1280,3
1361,../resource/video/01362.mp4,74,720,1280,3
1362,../resource/video/01363.mp4,70,720,1280,3
1363,../resource/video/01364.mp4,97,720,1280,3
1364,../resource/video/01365.mp4,85,720,1280,3
1365,../resource/video/01366.mp4,78,720,1280,3
1366,../resource/video/01367.mp4,57,720,1280,3
1367,../resource/video/01368.mp4,84,720,1280,3
1368,../resource/video/01369.mp4,83,720,1280,3
1369,../resource/video/01370.mp4,74,720,1280,3
1370,../resource/video/01371.mp4,89,720,1280,3
1371,../resource/video/01372.mp4,95,720,1280,3
1372,../resource/video/01373.mp4,88,720,1280,3
1373,../resource/video/01374.mp4,85,720,1280,3
1374,../resource/video/01375.mp4,75,720,1280,3
1375,../resource/video/01376.mp4,86,720,1280,3
1376,../resource/video/01377.mp4,89,720,1280,3
1377,../resource/video/01378.mp4,120,720,1280,3
1378,../resource/video/01379.mp4,115,720,1280,3
1379,../resource/video/01380.mp4,92,720,1280,3
1380,../resource/video/01381.mp4,104,720,1280,3
1381,../resource/video/01382.mp4,87,720,1280,3
1382,../resource/video/01383.mp4,64,720,1280,3
1383,../resource/video/01384.mp4,91,720,1280,3
1384,../resource/video/01385.mp4,125,720,1280,3
1385,../resource/video/01386.mp4,72,720,1280,3
1386,../resource/video/01387.mp4,56,720,1280,3
1387,../resource/video/01388.mp4,78,720,1280,3
1388,../resource/video/01389.mp4,65,720,1280,3
1389,../resource/video/01390.mp4,93,720,1280,3
1390,../resource/video/01391.mp4,69,720,1280,3
1391,../resource/video/01392.mp4,73,720,1280,3
1392,../resource/video/01393.mp4,69,720,1280,3
1393,../resource/video/01394.mp4,78,720,1280,3
1394,../resource/video/01395.mp4,63,720,1280,3
1395,../resource/video/01396.mp4,91,720,1280,3
1396,../resource/video/01397.mp4,82,720,1280,3
1397,../resource/video/01398.mp4,80,720,1280,3
1398,../resource/video/01399.mp4,74,720,1280,3
1399,../resource/video/01400.mp4,68,720,1280,3
1400,../resource/video/01401.mp4,76,720,1280,3
1401,../resource/video/01402.mp4,87,720,1280,3
1402,../resource/video/01403.mp4,72,720,1280,3
1403,../resource/video/01404.mp4,64,720,1280,3
1404,../resource/video/01405.mp4,76,720,1280,3
1405,../resource/video/01406.mp4,89,720,1280,3
1406,../resource/video/01407.mp4,63,720,1280,3
1407,../resource/video/01408.mp4,83,720,1280,3
1408,../resource/video/01409.mp4,64,720,1280,3
1409,../resource/video/01410.mp4,74,720,1280,3
1410,../resource/video/01411.mp4,127,720,1280,3
1411,../resource/video/01412.mp4,63,720,1280,3
1412,../resource/video/01413.mp4,70,720,1280,3
1413,../resource/video/01414.mp4,61,720,1280,3
1414,../resource/video/01415.mp4,99,720,1280,3
1415,../resource/video/01416.mp4,76,720,1280,3
1416,../resource/video/01417.mp4,76,720,1280,3
1417,../resource/video/01418.mp4,75,720,1280,3
1418,../resource/video/01419.mp4,57,720,1280,3
1419,../resource/video/01420.mp4,59,720,1280,3
1420,../resource/video/01421.mp4,61,720,1280,3
1421,../resource/video/01422.mp4,68,720,1280,3
1422,../resource/video/01423.mp4,96,720,1280,3
1423,../resource/video/01424.mp4,87,720,1280,3
1424,../resource/video/01425.mp4,91,720,1280,3
1425,../resource/video/01426.mp4,67,720,1280,3
1426,../resource/video/01427.mp4,81,720,1280,3
1427,../resource/video/01428.mp4,79,720,1280,3
1428,../resource/video/01429.mp4,76,720,1280,3
1429,../resource/video/01430.mp4,67,720,1280,3
1430,../resource/video/01431.mp4,70,720,1280,3
1431,../resource/video/01432.mp4,72,720,1280,3
1432,../resource/video/01433.mp4,72,720,1280,3
1433,../resource/video/01434.mp4,100,720,1280,3
1434,../resource/video/01435.mp4,65,720,1280,3
1435,../resource/video/01436.mp4,69,720,1280,3
1436,../resource/video/01437.mp4,76,720,1280,3
1437,../resource/video/01438.mp4,89,720,1280,3
1438,../resource/video/01439.mp4,87,720,1280,3
1439,../resource/video/01440.mp4,131,720,1280,3
1440,../resource/video/01441.mp4,79,720,1280,3
1441,../resource/video/01442.mp4,63,720,1280,3
1442,../resource/video/01443.mp4,82,720,1280,3
1443,../resource/video/01444.mp4,80,720,1280,3
1444,../resource/video/01445.mp4,96,720,1280,3
1445,../resource/video/01446.mp4,64,720,1280,3
1446,../resource/video/01447.mp4,91,720,1280,3
1447,../resource/video/01448.mp4,119,720,1280,3
1448,../resource/video/01449.mp4,56,720,1280,3
1449,../resource/video/01450.mp4,65,720,1280,3
1450,../resource/video/01451.mp4,72,720,1280,3
1451,../resource/video/01452.mp4,79,720,1280,3
1452,../resource/video/01453.mp4,82,720,1280,3
1453,../resource/video/01454.mp4,121,720,1280,3
1454,../resource/video/01455.mp4,93,720,1280,3
1455,../resource/video/01456.mp4,78,720,1280,3
1456,../resource/video/01457.mp4,89,720,1280,3
1457,../resource/video/01458.mp4,79,720,1280,3
1458,../resource/video/01459.mp4,82,720,1280,3
1459,../resource/video/01460.mp4,63,720,1280,3
1460,../resource/video/01461.mp4,54,720,1280,3
1461,../resource/video/01462.mp4,79,720,1280,3
1462,../resource/video/01463.mp4,71,720,1280,3
1463,../resource/video/01464.mp4,59,720,1280,3
1464,../resource/video/01465.mp4,63,720,1280,3
1465,../resource/video/01466.mp4,81,720,1280,3
1466,../resource/video/01467.mp4,106,720,1280,3
1467,../resource/video/01468.mp4,61,720,1280,3
1468,../resource/video/01469.mp4,89,720,1280,3
1469,../resource/video/01470.mp4,72,720,1280,3
1470,../resource/video/01471.mp4,95,720,1280,3
1471,../resource/video/01472.mp4,87,720,1280,3
1472,../resource/video/01473.mp4,88,720,1280,3
1473,../resource/video/01474.mp4,92,720,1280,3
1474,../resource/video/01475.mp4,91,720,1280,3
1475,../resource/video/01476.mp4,61,720,1280,3
1476,../resource/video/01477.mp4,65,720,1280,3
1477,../resource/video/01478.mp4,70,720,1280,3
1478,../resource/video/01479.mp4,61,720,1280,3
1479,../resource/video/01480.mp4,61,720,1280,3
1480,../resource/video/01481.mp4,79,720,1280,3
1481,../resource/video/01482.mp4,76,720,1280,3
1482,../resource/video/01483.mp4,84,720,1280,3
1483,../resource/video/01484.mp4,63,720,1280,3
1484,../resource/video/01485.mp4,86,720,1280,3
1485,../resource/video/01486.mp4,82,720,1280,3
1486,../resource/video/01487.mp4,69,720,1280,3
1487,../resource/video/01488.mp4,78,720,1280,3
1488,../resource/video/01489.mp4,71,720,1280,3
1489,../resource/video/01490.mp4,78,720,1280,3
1490,../resource/video/01491.mp4,59,720,1280,3
1491,../resource/video/01492.mp4,96,720,1280,3
1492,../resource/video/01493.mp4,89,720,1280,3
1493,../resource/video/01494.mp4,89,720,1280,3
1494,../resource/video/01495.mp4,87,720,1280,3
1495,../resource/video/01496.mp4,58,720,1280,3
1496,../resource/video/01497.mp4,53,720,1280,3
1497,../resource/video/01498.mp4,75,720,1280,3
1498,../resource/video/01499.mp4,91,720,1280,3
1499,../resource/video/01500.mp4,70,720,1280,3
1500,../resource/video/01501.mp4,67,720,1280,3
1501,../resource/video/01502.mp4,85,720,1280,3
1502,../resource/video/01503.mp4,56,720,1280,3
1503,../resource/video/01504.mp4,76,720,1280,3
1504,../resource/video/01505.mp4,80,720,1280,3
1505,../resource/video/01506.mp4,65,720,1280,3
1506,../resource/video/01507.mp4,63,720,1280,3
1507,../resource/video/01508.mp4,93,720,1280,3
1508,../resource/video/01509.mp4,97,720,1280,3
1509,../resource/video/01510.mp4,76,720,1280,3
1510,../resource/video/01511.mp4,95,720,1280,3
1511,../resource/video/01512.mp4,107,720,1280,3
1512,../resource/video/01513.mp4,113,720,1280,3
1513,../resource/video/01514.mp4,123,720,1280,3
1514,../resource/video/01515.mp4,54,720,1280,3
1515,../resource/video/01516.mp4,91,720,1280,3
1516,../resource/video/01517.mp4,66,720,1280,3
1517,../resource/video/01518.mp4,74,720,1280,3
1518,../resource/video/01519.mp4,71,720,1280,3
1519,../resource/video/01520.mp4,65,720,1280,3
1520,../resource/video/01521.mp4,95,720,1280,3
1521,../resource/video/01522.mp4,77,720,1280,3
1522,../resource/video/01523.mp4,68,720,1280,3
1523,../resource/video/01524.mp4,51,720,1280,3
1524,../resource/video/01525.mp4,61,720,1280,3
1525,../resource/video/01526.mp4,98,720,1280,3
1526,../resource/video/01527.mp4,70,720,1280,3
1527,../resource/video/01528.mp4,59,720,1280,3
1528,../resource/video/01529.mp4,98,720,1280,3
1529,../resource/video/01530.mp4,61,720,1280,3
1530,../resource/video/01531.mp4,74,720,1280,3
1531,../resource/video/01532.mp4,60,720,1280,3
1532,../resource/video/01533.mp4,68,720,1280,3
1533,../resource/video/01534.mp4,63,720,1280,3
1534,../resource/video/01535.mp4,59,720,1280,3
1535,../resource/video/01536.mp4,93,720,1280,3
1536,../resource/video/01537.mp4,78,720,1280,3
1537,../resource/video/01538.mp4,95,720,1280,3
1538,../resource/video/01539.mp4,57,720,1280,3
1539,../resource/video/01540.mp4,73,720,1280,3
1540,../resource/video/01541.mp4,68,720,1280,3
1541,../resource/video/01542.mp4,72,720,1280,3
1542,../resource/video/01543.mp4,96,720,1280,3
1543,../resource/video/01544.mp4,103,720,1280,3
1544,../resource/video/01545.mp4,57,720,1280,3
1545,../resource/video/01546.mp4,57,720,1280,3
1546,../resource/video/01547.mp4,106,720,1280,3
1547,../resource/video/01548.mp4,58,720,1280,3
1548,../resource/video/01549.mp4,63,720,1280,3
1549,../resource/video/01550.mp4,65,720,1280,3
1550,../resource/video/01551.mp4,60,720,1280,3
1551,../resource/video/01552.mp4,66,720,1280,3
1552,../resource/video/01553.mp4,74,720,1280,3
1553,../resource/video/01554.mp4,82,720,1280,3
1554,../resource/video/01555.mp4,76,720,1280,3
1555,../resource/video/01556.mp4,66,720,1280,3
1556,../resource/video/01557.mp4,67,720,1280,3
1557,../resource/video/01558.mp4,70,720,1280,3
1558,../resource/video/01559.mp4,52,720,1280,3
1559,../resource/video/01560.mp4,83,720,1280,3
1560,../resource/video/01561.mp4,63,720,1280,3
1561,../resource/video/01562.mp4,91,720,1280,3
1562,../resource/video/01563.mp4,86,720,1280,3
1563,../resource/video/01564.mp4,82,720,1280,3
1564,../resource/video/01565.mp4,101,720,1280,3
1565,../resource/video/01566.mp4,48,720,1280,3
1566,../resource/video/01567.mp4,65,720,1280,3
1567,../resource/video/01568.mp4,103,720,1280,3
1568,../resource/video/01569.mp4,59,720,1280,3
1569,../resource/video/01570.mp4,121,720,1280,3
1570,../resource/video/01571.mp4,75,720,1280,3
1571,../resource/video/01572.mp4,63,720,1280,3
1572,../resource/video/01573.mp4,67,720,1280,3
1573,../resource/video/01574.mp4,93,720,1280,3
1574,../resource/video/01575.mp4,76,720,1280,3
1575,../resource/video/01576.mp4,83,720,1280,3
1576,../resource/video/01577.mp4,79,720,1280,3
1577,../resource/video/01578.mp4,63,720,1280,3
1578,../resource/video/01579.mp4,70,720,1280,3
1579,../resource/video/01580.mp4,65,720,1280,3
1580,../resource/video/01581.mp4,56,720,1280,3
1581,../resource/video/01582.mp4,60,720,1280,3
1582,../resource/video/01583.mp4,70,720,1280,3
1583,../resource/video/01584.mp4,69,720,1280,3
1584,../resource/video/01585.mp4,81,720,1280,3
1585,../resource/video/01586.mp4,72,720,1280,3
1586,../resource/video/01587.mp4,57,720,1280,3
1587,../resource/video/01588.mp4,84,720,1280,3
1588,../resource/video/01589.mp4,72,720,1280,3
1589,../resource/video/01590.mp4,74,720,1280,3
1590,../resource/video/01591.mp4,77,720,1280,3
1591,../resource/video/01592.mp4,85,720,1280,3
1592,../resource/video/01593.mp4,74,720,1280,3
1593,../resource/video/01594.mp4,72,720,1280,3
1594,../resource/video/01595.mp4,81,720,1280,3
1595,../resource/video/01596.mp4,59,720,1280,3
1596,../resource/video/01597.mp4,80,720,1280,3
1597,../resource/video/01598.mp4,67,720,1280,3
1598,../resource/video/01599.mp4,70,720,1280,3
1599,../resource/video/01600.mp4,69,720,1280,3
1600,../resource/video/01601.mp4,102,720,1280,3
1601,../resource/video/01602.mp4,64,720,1280,3
1602,../resource/video/01603.mp4,59,720,1280,3
1603,../resource/video/01604.mp4,82,720,1280,3
1604,../resource/video/01605.mp4,59,720,1280,3
1605,../resource/video/01606.mp4,72,720,1280,3
1606,../resource/video/01607.mp4,72,720,1280,3
1607,../resource/video/01608.mp4,83,720,1280,3
1608,../resource/video/01609.mp4,61,720,1280,3
1609,../resource/video/01610.mp4,55,720,1280,3
1610,../resource/video/01611.mp4,87,720,1280,3
1611,../resource/video/01612.mp4,72,720,1280,3
1612,../resource/video/01613.mp4,76,720,1280,3
1613,../resource/video/01614.mp4,113,720,1280,3
1614,../resource/video/01615.mp4,65,720,1280,3
1615,../resource/video/01616.mp4,70,720,1280,3
1616,../resource/video/01617.mp4,69,720,1280,3
1617,../resource/video/01618.mp4,112,720,1280,3
1618,../resource/video/01619.mp4,92,720,1280,3
1619,../resource/video/01620.mp4,69,720,1280,3
1620,../resource/video/01621.mp4,59,720,1280,3
1621,../resource/video/01622.mp4,80,720,1280,3
1622,../resource/video/01623.mp4,79,720,1280,3
1623,../resource/video/01624.mp4,83,720,1280,3
1624,../resource/video/01625.mp4,86,720,1280,3
1625,../resource/video/01626.mp4,122,720,1280,3
1626,../resource/video/01627.mp4,98,720,1280,3
1627,../resource/video/01628.mp4,74,720,1280,3
1628,../resource/video/01629.mp4,71,720,1280,3
1629,../resource/video/01630.mp4,85,720,1280,3
1630,../resource/video/01631.mp4,72,720,1280,3
1631,../resource/video/01632.mp4,81,720,1280,3
1632,../resource/video/01633.mp4,64,720,1280,3
1633,../resource/video/01634.mp4,91,720,1280,3
1634,../resource/video/01635.mp4,62,720,1280,3
1635,../resource/video/01636.mp4,59,720,1280,3
1636,../resource/video/01637.mp4,74,720,1280,3
1637,../resource/video/01638.mp4,67,720,1280,3
1638,../resource/video/01639.mp4,61,720,1280,3
1639,../resource/video/01640.mp4,97,720,1280,3
1640,../resource/video/01641.mp4,76,720,1280,3
1641,../resource/video/01642.mp4,95,720,1280,3
1642,../resource/video/01643.mp4,68,720,1280,3
1643,../resource/video/01644.mp4,104,720,1280,3
1644,../resource/video/01645.mp4,80,720,1280,3
1645,../resource/video/01646.mp4,121,720,1280,3
1646,../resource/video/01647.mp4,76,720,1280,3
1647,../resource/video/01648.mp4,63,720,1280,3
1648,../resource/video/01649.mp4,92,720,1280,3
1649,../resource/video/01650.mp4,67,720,1280,3
1650,../resource/video/01651.mp4,68,720,1280,3
1651,../resource/video/01652.mp4,74,720,1280,3
1652,../resource/video/01653.mp4,57,720,1280,3
1653,../resource/video/01654.mp4,59,720,1280,3
1654,../resource/video/01655.mp4,66,720,1280,3
1655,../resource/video/01656.mp4,59,720,1280,3
1656,../resource/video/01657.mp4,85,720,1280,3
1657,../resource/video/01658.mp4,65,720,1280,3
1658,../resource/video/01659.mp4,97,720,1280,3
1659,../resource/video/01660.mp4,104,720,1280,3
1660,../resource/video/01661.mp4,127,720,1280,3
1661,../resource/video/01662.mp4,91,720,1280,3
1662,../resource/video/01663.mp4,87,720,1280,3
1663,../resource/video/01664.mp4,136,720,1280,3
1664,../resource/video/01665.mp4,69,720,1280,3
1665,../resource/video/01666.mp4,118,720,1280,3
1666,../resource/video/01667.mp4,78,720,1280,3
1667,../resource/video/01668.mp4,78,720,1280,3
1668,../resource/video/01669.mp4,111,720,1280,3
1669,../resource/video/01670.mp4,91,720,1280,3
1670,../resource/video/01671.mp4,78,720,1280,3
1671,../resource/video/01672.mp4,61,720,1280,3
1672,../resource/video/01673.mp4,87,720,1280,3
1673,../resource/video/01674.mp4,93,720,1280,3
1674,../resource/video/01675.mp4,102,720,1280,3
1675,../resource/video/01676.mp4,102,720,1280,3
1676,../resource/video/01677.mp4,145,720,1280,3
1677,../resource/video/01678.mp4,113,720,1280,3
1678,../resource/video/01679.mp4,67,720,1280,3
1679,../resource/video/01680.mp4,62,720,1280,3
1680,../resource/video/01681.mp4,82,720,1280,3
1681,../resource/video/01682.mp4,84,720,1280,3
1682,../resource/video/01683.mp4,64,720,1280,3
1683,../resource/video/01684.mp4,76,720,1280,3
1684,../resource/video/01685.mp4,67,720,1280,3
1685,../resource/video/01686.mp4,94,720,1280,3
1686,../resource/video/01687.mp4,73,720,1280,3
1687,../resource/video/01688.mp4,62,720,1280,3
1688,../resource/video/01689.mp4,62,720,1280,3
1689,../resource/video/01690.mp4,188,720,1280,3
1690,../resource/video/01691.mp4,64,720,1280,3
1691,../resource/video/01692.mp4,64,720,1280,3
1692,../resource/video/01693.mp4,83,720,1280,3
1693,../resource/video/01694.mp4,70,720,1280,3
1694,../resource/video/01695.mp4,86,720,1280,3
1695,../resource/video/01696.mp4,91,720,1280,3
1696,../resource/video/01697.mp4,99,720,1280,3
1697,../resource/video/01698.mp4,179,720,1280,3
1698,../resource/video/01699.mp4,193,720,1280,3
1699,../resource/video/01700.mp4,96,720,1280,3
1700,../resource/video/01701.mp4,70,720,1280,3
1701,../resource/video/01702.mp4,85,720,1280,3
1702,../resource/video/01703.mp4,72,720,1280,3
1703,../resource/video/01704.mp4,168,720,1280,3
1704,../resource/video/01705.mp4,125,720,1280,3
1705,../resource/video/01706.mp4,195,720,1280,3
1706,../resource/video/01707.mp4,95,720,1280,3
1707,../resource/video/01708.mp4,87,720,1280,3
1708,../resource/video/01709.mp4,71,720,1280,3
1709,../resource/video/01710.mp4,82,720,1280,3
1710,../resource/video/01711.mp4,58,720,1280,3
1711,../resource/video/01712.mp4,124,720,1280,3
1712,../resource/video/01713.mp4,81,720,1280,3
1713,../resource/video/01714.mp4,167,720,1280,3
1714,../resource/video/01715.mp4,84,720,1280,3
1715,../resource/video/01716.mp4,63,720,1280,3
1716,../resource/video/01717.mp4,97,720,1280,3
1717,../resource/video/01718.mp4,81,720,1280,3
1718,../resource/video/01719.mp4,79,720,1280,3
1719,../resource/video/01720.mp4,87,720,1280,3
1720,../resource/video/01721.mp4,74,720,1280,3
1721,../resource/video/01722.mp4,65,720,1280,3
1722,../resource/video/01723.mp4,71,720,1280,3
1723,../resource/video/01724.mp4,95,720,1280,3
1724,../resource/video/01725.mp4,80,720,1280,3
1725,../resource/video/01726.mp4,87,720,1280,3
1726,../resource/video/01727.mp4,70,720,1280,3
1727,../resource/video/01728.mp4,83,720,1280,3
1728,../resource/video/01729.mp4,88,720,1280,3
1729,../resource/video/01730.mp4,133,720,1280,3
1730,../resource/video/01731.mp4,59,720,1280,3
1731,../resource/video/01732.mp4,196,720,1280,3
1732,../resource/video/01733.mp4,71,720,1280,3
1733,../resource/video/01734.mp4,183,720,1280,3
1734,../resource/video/01735.mp4,104,720,1280,3
1735,../resource/video/01736.mp4,85,720,1280,3
1736,../resource/video/01737.mp4,85,720,1280,3
1737,../resource/video/01738.mp4,175,720,1280,3
1738,../resource/video/01739.mp4,76,720,1280,3
1739,../resource/video/01740.mp4,81,720,1280,3
1740,../resource/video/01741.mp4,63,720,1280,3
1741,../resource/video/01742.mp4,181,720,1280,3
1742,../resource/video/01743.mp4,173,720,1280,3
1743,../resource/video/01744.mp4,118,720,1280,3
1744,../resource/video/01745.mp4,89,720,1280,3
1745,../resource/video/01746.mp4,73,720,1280,3
1746,../resource/video/01747.mp4,90,720,1280,3
1747,../resource/video/01748.mp4,75,720,1280,3
1748,../resource/video/01749.mp4,52,720,1280,3
1749,../resource/video/01750.mp4,55,720,1280,3
1750,../resource/video/01751.mp4,58,720,1280,3
1751,../resource/video/01752.mp4,84,720,1280,3
1752,../resource/video/01753.mp4,69,720,1280,3
1753,../resource/video/01754.mp4,81,720,1280,3
1754,../resource/video/01755.mp4,100,720,1280,3
1755,../resource/video/01756.mp4,105,720,1280,3
1756,../resource/video/01757.mp4,57,720,1280,3
1757,../resource/video/01758.mp4,76,720,1280,3
1758,../resource/video/01759.mp4,94,720,1280,3
1759,../resource/video/01760.mp4,83,720,1280,3
1760,../resource/video/01761.mp4,68,720,1280,3
1761,../resource/video/01762.mp4,92,720,1280,3
1762,../resource/video/01763.mp4,65,720,1280,3
1763,../resource/video/01764.mp4,60,720,1280,3
1764,../resource/video/01765.mp4,100,720,1280,3
